timestamp,asset,action,shares,price,cost,pnl
2026-03-29T12:45:00.585785+00:00,ETH,BUY_DOWN,202.0202,0.4500,90.9091,0.0000
2026-03-29T12:45:00.692698500+00:00,SOL,BUY_DOWN,166.6667,0.4500,75.0000,0.0000
2026-03-29T12:45:01.423236+00:00,BTC,BUY_DOWN,217.1717,0.4500,97.7273,0.0000
2026-03-29T12:45:01.754249300+00:00,XRP,BUY_DOWN,151.5152,0.4400,66.6667,0.0000
2026-03-29T13:00:00.400330500+00:00,BTC,BUY_UP,458.7804,0.4700,215.6268,0.0000
2026-03-29T13:00:00.535632600+00:00,ETH,BUY_UP,400.0000,0.4800,192.0000,0.0000
2026-03-29T13:00:00.654641500+00:00,SOL,BUY_UP,310.0198,0.4900,151.9097,0.0000
2026-03-29T13:00:00.765683300+00:00,XRP,BUY_UP,267.8571,0.4900,131.2500,0.0000
